uuid,age,dem_has_children,gender,dem_education_level,dem_full_time_job,normalized_job_code,country_code,question_bbi_2016wave4_basicincome_argumentsagainst,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_awareness
3829b4f0-d9a6-0133-554c-0a81e8b09a82,54 years old,YES,Male,high,yes,5e93fd1a58c8a67b295f69d87d1a940d,FR,It is impossible to finance,"It increases solidarity, because it is funded by everyone",I have never heard of it
382ad0a0-da1b-0133-af0f-0a81e8b09a82,48 years old,nO,male,low,yes,76385cb24e831b3364279b9de5641d8f,DE,Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It might encourage people to stop working,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,I know something about it
382c1bb0-da3e-0133-cba0-0a81e8b09a82,32 years old,NO,male,high,yes,375017ea3a1a97f5ea676def873bb25b,DE,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working,None of the above,I know something about it
3830c3f0-da74-0133-1123-0a81e8b09a82,49 years old,YES,male,low,yes,77d124811ae6887bd4ff42b0e2b49116,IT,It might encourage people to stop working,It reduces anxiety about financing basic needs,I understand it fully
383b0670-d9ff-0133-f1da-0a81e8b09a82,1991,nO,Male,low,yes,07b2ace822aff5d35dcf5ea264ef3b59,DE,Foreigners might come to my country and take advantage of the benefit,It reduces bureaucracy and administrative expenses,I know something about it
38419250-de5a-0133-0998-0a81e8b09a82,1992,YES,female,high,yes,d9e964a222fdd9527319ad88adbfaa2e,DE,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It might encourage people to stop working | It increases dependence on the state,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,I understand it fully
38470b00-da26-0133-6947-0a81e8b09a82,53 years old,yES,Male,low,no,,IT,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,"It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It creates more equality of opportunity",I understand it fully
384aee20-d963-0133-41fb-0a81e8b09a82,37 years old,YES,male,medium,yes,e7b3e1c6a32c7247cd4857e4c3574165,CZ,Only the people who need it most should get something from the state,None of the above,I have never heard of it
38573160-d8f7-0133-b210-0a81e8b09a82,1998,nO,male,low,no,,ES,It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit,It reduces bureaucracy and administrative expenses | It encourages financial independence and self-responsibility,I know something about it
385c7600-db18-0133-38ea-0a81e8b09a82,1992,nO,female,medium,no,,IT,It might encourage people to stop working,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",I have never heard of it
385f21e0-da76-0133-37b5-0a81e8b09a82,48 years old,YES,male,medium,yes,a2a9fbe67b4aa2b551ba0f3adac90a99,IT,It increases dependence on the state,None of the above,I know something about it
3868f770-da23-0133-eca5-0a81e8b09a82,1994,NO,female,low,yes,897ef18a9321616495831a4b4b0c1bb2,LT,It is impossible to finance,It reduces anxiety about financing basic needs,I understand it fully
3869d550-da78-0133-7e78-0a81e8b09a82,1986,yES,FeMale,high,yes,ced804d972b03cca6d523ec8925a7943,GB,It might encourage people to stop working,It reduces anxiety about financing basic needs,I understand it fully
386aa480-d9b5-0133-d648-0a81e8b09a82,1991,YES,Male,high,yes,76385cb24e831b3364279b9de5641d8f,PL,It is impossible to finance,"It increases solidarity, because it is funded by everyone",I have heard just a little about it
386c7ec0-d8b2-0133-f49a-0a81e8b09a82,47 years old,yES,Male,high,no,,DK,It might encourage people to stop working,None of the above,I understand it fully
386c8c30-db09-0133-ca6e-0a81e8b09a82,57 years old,YES,female,low,no,,IE,Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I know something about it
386e5130-d9a5-0133-204f-0a81e8b09a82,36 years old,YES,Male,medium,yes,375017ea3a1a97f5ea676def873bb25b,FR,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,None of the above,I understand it fully
386ef960-db85-0133-b8b3-0a81e8b09a82,1986,yES,female,medium,no,,PL,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,It reduces anxiety about financing basic needs,I have never heard of it
38734640-dd8f-0133-b4ca-0a81e8b09a82,45 years old,nO,female,low,yes,bdf4dcd92089bc17345de83f4d06090f,GB,It increases dependence on the state | It is against the principle of linking merit and reward | It might encourage people to stop working | It is impossible to finance,None of the above,I know something about it
387846f0-d9b7-0133-9a94-0a81e8b09a82,1995,NO,Fem,high,no,,ES,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,It reduces anxiety about financing basic needs,I understand it fully
38790120-da19-0133-a8ed-0a81e8b09a82,46 years old,NO,male,no,no,,IT,It increases dependence on the state,It increases appreciation for household work and volunteering,I understand it fully
387a5340-da5c-0133-0f85-0a81e8b09a82,41 years old,YES,female,high,yes,781f5d3a80812531fdc81125a527a626,FR,It might encourage people to stop working,None of the above,I know something about it
387c6440-da6e-0133-e0f1-0a81e8b09a82,41 years old,YES,male,medium,yes,970eb38c7b3eb080466052ea994af189,IT,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",I know something about it
387e3fe0-d967-0133-af12-0a81e8b09a82,35 years old,NO,female,high,yes,8a7a3f1bce0958ae9f090683e5a925b7,ES,It might encourage people to stop working,It reduces anxiety about financing basic needs,I have heard just a little about it
3880f390-dcbf-0133-4954-0a81e8b09a82,1988,nO,male,medium,yes,38a15ceadcdd6d4db16a88fa1a72b083,FR,It is impossible to finance,It creates more equality of opportunity,I have never heard of it
388a2f20-db3b-0133-570e-0a81e8b09a82,1988,yES,female,medium,no,,AT,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It might encourage people to stop working | Only the people who need it most should get something from the state | It increases dependence on the state,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,I know something about it
38979470-d8d7-0133-1c2e-0a81e8b09a82,1986,YES,Male,high,yes,1f8576bdffa64f492405d02b842c41a6,ES,It might encourage people to stop working | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state | It is impossible to finance,None of the above,I understand it fully
389998e0-da4b-0133-24ea-0a81e8b09a82,2001,NO,female,low,no,,DE,Only the people who need it most should get something from the state,It creates more equality of opportunity | It reduces anxiety about financing basic needs,I know something about it
38a39da0-dc83-0133-eb78-0a81e8b09a82,51 years old,YES,Fem,medium,yes,a2a9fbe67b4aa2b551ba0f3adac90a99,NL,None of the above,None of the above,I have heard just a little about it
38a3ab30-dbf6-0133-c46c-0a81e8b09a82,42 years old,NO,male,,yes,a50d1f4be063829950e6ddb02c91379f,DE,Foreigners might come to my country and take advantage of the benefit,It creates more equality of opportunity,I know something about it
38ca9e60-dcb7-0133-6eb2-0a81e8b09a82,1990,nO,male,medium,no,,IT,It might encourage people to stop working | It is impossible to finance,It reduces anxiety about financing basic needs | It creates more equality of opportunity,I know something about it
38cafe20-da4e-0133-40aa-0a81e8b09a82,52 years old,yES,female,high,yes,07b7555fa790debaf5b04d1409ad5f11,ES,Only the people who need it most should get something from the state,It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It creates more equality of opportunity,I understand it fully
38cd7120-dd09-0133-5428-0a81e8b09a82,1986,nO,Fem,low,yes,477b53ef09d37f098d5ed74f47fcbaec,DE,It might encourage people to stop working,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,I know something about it
38cdcfe0-da7b-0133-88f3-0a81e8b09a82,49 years old,YES,female,high,no,,GB,It increases dependence on the state,None of the above,I know something about it
38db5d60-d8ee-0133-3cf4-0a81e8b09a82,34 years old,nO,male,high,yes,141ddda0f613da65a280521247de0e9f,PT,It might encourage people to stop working | It increases dependence on the state,It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces anxiety about financing basic needs,I understand it fully
38eb90d0-dacd-0133-7b00-0a81e8b09a82,33 years old,nO,female,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c,FR,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | It is against the principle of linking merit and reward,It reduces bureaucracy and administrative expenses,I have never heard of it
38f992e0-da10-0133-ffa7-0a81e8b09a82,41 years old,yES,Male,high,yes,36ac256201657eeaa67ee95aaae3cd54,ES,It might encourage people to stop working | Only the people who need it most should get something from the state,It creates more equality of opportunity,I understand it fully
38fbe6e0-da98-0133-4013-0a81e8b09a82,44 years old,YES,male,high,yes,e2f68bf748aea2c7d2254550c0c92b23,PL,It is against the principle of linking merit and reward,It creates more equality of opportunity,I understand it fully
3900bcd0-da54-0133-8d02-0a81e8b09a82,58 years old,NO,Fem,medium,no,,NL,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,None of the above,I have heard just a little about it
3902f470-d958-0133-6700-0a81e8b09a82,59 years old,YES,male,low,no,,ES,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | Only the people who need it most should get something from the state,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone",I understand it fully
390404a0-d999-0133-7e3a-0a81e8b09a82,1991,YES,male,high,yes,8a7a3f1bce0958ae9f090683e5a925b7,DK,It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state | It increases dependence on the state,"It increases solidarity, because it is funded by everyone",I have never heard of it
3909ed70-d8ea-0133-9b96-0a81e8b09a82,32 years old,NO,male,high,no,,ES,Foreigners might come to my country and take advantage of the benefit,It encourages financial independence and self-responsibility,I know something about it
392dd320-d965-0133-47d3-0a81e8b09a82,1998,NO,female,medium,no,,GR,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,I understand it fully
39364b10-dca8-0133-be9c-0a81e8b09a82,55 years old,yES,FeMale,medium,no,,GB,Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I know something about it
39524f80-daef-0133-119b-0a81e8b09a82,37 years old,YES,female,low,no,,DE,It increases dependence on the state,It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,I know something about it
3952fc30-d999-0133-7e3e-0a81e8b09a82,1996,nO,male,medium,no,,PL,None of the above,It encourages financial independence and self-responsibility,I understand it fully
3956a820-d9c1-0133-2df6-0a81e8b09a82,55 years old,YES,male,low,yes,096536ec43ce2a7de73031b271a1c132,PL,It is impossible to finance,It reduces bureaucracy and administrative expenses,I have never heard of it
39595e30-db4e-0133-f798-0a81e8b09a82,49 years old,NO,Fem,,no,,IE,None of the above,None of the above,I have never heard of it
395b5b80-dbcd-0133-a40c-0a81e8b09a82,1986,NO,female,high,yes,477b53ef09d37f098d5ed74f47fcbaec,FR,None of the above,None of the above,I know something about it
395bab50-d9a6-0133-5555-0a81e8b09a82,51 years old,yES,male,medium,yes,1426c924e1b6b162f6bfdd1906d98d0e,IT,It might encourage people to stop working,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs",I understand it fully
395bacc0-dcf7-0133-6395-0a81e8b09a82,31 years old,NO,male,high,yes,e55556364d2096578fd153e9800e826f,GB,It might encourage people to stop working | It increases dependence on the state,It creates more equality of opportunity,I know something about it
39686950-dcef-0133-cb18-0a81e8b09a82,1990,NO,FeMale,medium,yes,d71c4164c99a5f9bca773e755a72f40f,HR,It increases dependence on the state | Only the people who need it most should get something from the state,It creates more equality of opportunity | It reduces anxiety about financing basic needs,I have heard just a little about it
3977a780-da55-0133-43da-0a81e8b09a82,46 years old,yES,Male,medium,no,,ES,It might encourage people to stop working | It is against the principle of linking merit and reward | It increases dependence on the state,It reduces anxiety about financing basic needs,I know something about it
39812fe0-da31-0133-ae1d-0a81e8b09a82,42 years old,YES,male,high,yes,41b2978a2c07c5f477e60f26372d6c85,IT,It is impossible to finance,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,I know something about it
398344c0-dba3-0133-2def-0a81e8b09a82,45 years old,NO,FeMale,high,no,,NL,It increases dependence on the state | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward,It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,I have heard just a little about it
399683a0-da7c-0133-8d23-0a81e8b09a82,1992,nO,Fem,low,yes,d06dfb43c95b585a89ae556c9221b573,GB,It might encourage people to stop working,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs",I have heard just a little about it
39a69230-dbca-0133-bf5e-0a81e8b09a82,44 years old,NO,male,medium,yes,141ddda0f613da65a280521247de0e9f,IT,Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I understand it fully
39a77a60-dac4-0133-cd51-0a81e8b09a82,64 years old,YES,male,high,no,,GB,Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It increases dependence on the state,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It encourages financial independence and self-responsibility,I know something about it
39a904e0-dcb2-0133-9526-0a81e8b09a82,1994,nO,female,low,no,,RO,It is against the principle of linking merit and reward | It might encourage people to stop working | Only the people who need it most should get something from the state,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility",I have heard just a little about it
39a98b30-d980-0133-0fc7-0a81e8b09a82,33 years old,NO,male,medium,yes,800b621aab5dac18f4caef621fa43a49,FR,None of the above,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,I understand it fully
39b1b320-d9cd-0133-0f71-0a81e8b09a82,1991,nO,Male,,no,,PL,None of the above,It encourages financial independence and self-responsibility,I know something about it
39b40c90-da2e-0133-8428-0a81e8b09a82,34 years old,nO,FeMale,medium,yes,132aa9e82c5d4c8a395342d0a6e22c5c,PT,None of the above,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,I understand it fully
39c391f0-d95c-0133-6236-0a81e8b09a82,1987,YES,Male,high,yes,bdf4dcd92089bc17345de83f4d06090f,ES,It might encourage people to stop working | It increases dependence on the state,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility",I know something about it
39c55c80-dbe0-0133-47b7-0a81e8b09a82,1988,nO,Fem,high,yes,067c85859a63aa6f1c8c936904124dd6,FR,It increases dependence on the state | It is impossible to finance | It is against the principle of linking merit and reward,It creates more equality of opportunity | It reduces anxiety about financing basic needs,I understand it fully
39cf4ba0-d8e9-0133-c3d2-0a81e8b09a82,1987,nO,female,high,yes,775190277a849cba701b306a7b374c0a,FR,It is impossible to finance | It might encourage people to stop working | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",I understand it fully
39d2d410-d99e-0133-962e-0a81e8b09a82,48 years old,YES,male,medium,yes,c34f03aa0a9c6edbe8ec50f4fa3687a8,CZ,It is against the principle of linking merit and reward,It reduces bureaucracy and administrative expenses,I have heard just a little about it
39d36c20-d98d-0133-f1df-0a81e8b09a82,1987,NO,Male,medium,no,,ES,It increases dependence on the state,"It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It creates more equality of opportunity | It reduces anxiety about financing basic needs",I have never heard of it
39d48260-dd36-0133-0358-0a81e8b09a82,45 years old,yES,FeMale,high,yes,38a15ceadcdd6d4db16a88fa1a72b083,BE,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,I have heard just a little about it
39d4de00-db11-0133-13b4-0a81e8b09a82,54 years old,yES,male,high,yes,e2f68bf748aea2c7d2254550c0c92b23,GB,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It increases dependence on the state,None of the above,I have heard just a little about it
39d58970-dc13-0133-8a1e-0a81e8b09a82,49 years old,yES,FeMale,low,no,,ES,It might encourage people to stop working | Only the people who need it most should get something from the state,It creates more equality of opportunity,I have heard just a little about it
39de8420-d8d7-0133-1c31-0a81e8b09a82,1997,nO,male,medium,no,,ES,It increases dependence on the state | Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,"It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",I understand it fully
39de8f80-da40-0133-da7c-0a81e8b09a82,1988,NO,male,high,yes,d4624ed8068d24948e18303212593cd6,FR,It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,It reduces bureaucracy and administrative expenses,I know something about it
39e0f020-d8da-0133-957b-0a81e8b09a82,1997,NO,male,low,yes,c1b670eba9ccb65e7c99f7da116d5b9c,IT,Foreigners might come to my country and take advantage of the benefit,"It increases solidarity, because it is funded by everyone",I understand it fully
39e58a40-da8a-0133-53cf-0a81e8b09a82,40 years old,yES,male,low,no,,FR,None of the above,None of the above,I have never heard of it
39e891e0-d8e9-0133-c3d4-0a81e8b09a82,41 years old,NO,male,low,no,,ES,It is impossible to finance,It reduces anxiety about financing basic needs,I know something about it
39f989f0-db52-0133-8482-0a81e8b09a82,53 years old,yES,Male,high,yes,a4d5b8b38f9513825d0d94a981ebe962,SK,It might encourage people to stop working | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward,It reduces bureaucracy and administrative expenses,I have never heard of it
3a0b7e20-dd57-0133-f9d8-0a81e8b09a82,52 years old,YES,Fem,low,no,,FR,It might encourage people to stop working | It increases dependence on the state,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",I have heard just a little about it
3a17a6e0-dcd6-0133-dce1-0a81e8b09a82,1997,nO,female,,no,,IT,It is impossible to finance | It might encourage people to stop working,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,I have heard just a little about it
3a20e3f0-dcb6-0133-68dc-0a81e8b09a82,41 years old,YES,female,high,no,,ES,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It creates more equality of opportunity,I have never heard of it
3a2102f0-d8d4-0133-620a-0a81e8b09a82,39 years old,YES,male,,no,,FR,None of the above,None of the above,I have never heard of it
3a249540-d972-0133-f681-0a81e8b09a82,1986,YES,female,high,yes,5e93fd1a58c8a67b295f69d87d1a940d,ES,It might encourage people to stop working,It reduces anxiety about financing basic needs,I know something about it
3a2fed40-da85-0133-df32-0a81e8b09a82,1996,nO,female,medium,no,,DE,It might encourage people to stop working | Only the people who need it most should get something from the state | It is impossible to finance,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It creates more equality of opportunity,I have heard just a little about it
3a352050-d8d5-0133-64ca-0a81e8b09a82,1992,nO,female,medium,no,,SE,It might encourage people to stop working | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | Only the people who need it most should get something from the state,"It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It creates more equality of opportunity | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses",I have never heard of it
3a3cb1e0-d972-0133-f683-0a81e8b09a82,48 years old,yES,male,high,yes,fd69391dc29c83d5ad744daa57de0175,FR,It increases dependence on the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,It increases appreciation for household work and volunteering,I know something about it
3a441b70-de36-0133-4e11-0a81e8b09a82,42 years old,yES,male,medium,yes,07b2ace822aff5d35dcf5ea264ef3b59,DE,Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It is impossible to finance | It might encourage people to stop working,It creates more equality of opportunity | It reduces anxiety about financing basic needs,I know something about it
3a50a780-dc96-0133-aa6f-0a81e8b09a82,2001,NO,female,low,no,,IT,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",I have heard just a little about it
3a515590-d9c8-0133-02ee-0a81e8b09a82,1997,nO,female,high,no,,ES,It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It creates more equality of opportunity",I have heard just a little about it
3a58e890-dcea-0133-5620-0a81e8b09a82,34 years old,yES,Fem,high,no,,IT,Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I have never heard of it
3a5aa530-da7b-0133-88fb-0a81e8b09a82,45 years old,yES,Male,medium,yes,970eb38c7b3eb080466052ea994af189,GR,It is impossible to finance | It increases dependence on the state,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",I understand it fully
3a66f020-d9a8-0133-d098-0a81e8b09a82,1994,nO,Male,high,no,,FR,It is impossible to finance | It might encourage people to stop working | Only the people who need it most should get something from the state,"It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone",I understand it fully
3a725090-db15-0133-f3f7-0a81e8b09a82,53 years old,nO,female,medium,no,,IT,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state,None of the above,I know something about it
3a7d5700-da17-0133-a15d-0a81e8b09a82,33 years old,nO,male,medium,no,,DE,It increases dependence on the state,"It reduces bureaucracy and administrative expenses | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility",I have heard just a little about it
3a95ebd0-da63-0133-3def-0a81e8b09a82,1996,nO,female,medium,no,,DE,It might encourage people to stop working,It creates more equality of opportunity,I have heard just a little about it
3a976580-dd6b-0133-f082-0a81e8b09a82,1988,yES,female,medium,yes,41b2978a2c07c5f477e60f26372d6c85,BE,None of the above,None of the above,I understand it fully
3aa0b440-da95-0133-3884-0a81e8b09a82,35 years old,YES,Male,high,yes,16b49a63ac3fcb90356c30187110ed94,DE,It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward | It increases dependence on the state,None of the above,I understand it fully
3aa0fd70-dcc7-0133-e82b-0a81e8b09a82,33 years old,NO,female,high,no,,DE,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state,It creates more equality of opportunity | It reduces anxiety about financing basic needs,I know something about it
3aa979b0-d93d-0133-c00b-0a81e8b09a82,42 years old,YES,male,medium,yes,847165cfda6b1dc82ae22b967da8af2f,BE,Only the people who need it most should get something from the state,It encourages financial independence and self-responsibility,I understand it fully
3aaef0c0-d8e2-0133-b599-0a81e8b09a82,1998,NO,male,medium,no,,FR,It is impossible to finance | It might encourage people to stop working,"It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone",I have heard just a little about it
3ab7fd30-d8f8-0133-b49c-0a81e8b09a82,1987,YES,FeMale,medium,no,,GB,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state,It increases appreciation for household work and volunteering,I have never heard of it
3ab971b0-db41-0133-f592-0a81e8b09a82,45 years old,NO,male,high,no,,GR,It is impossible to finance | Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I understand it fully
3acf4850-db8f-0133-dd8e-0a81e8b09a82,47 years old,YES,male,,yes,775190277a849cba701b306a7b374c0a,RO,It increases dependence on the state,None of the above,I know something about it
3adf4810-dbaa-0133-c49b-0a81e8b09a82,62 years old,nO,female,medium,yes,b9a57264eaada670703db113483ddfc3,GB,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | Only the people who need it most should get something from the state | It is impossible to finance | It is against the principle of linking merit and reward,It reduces anxiety about financing basic needs,I know something about it
3ae68ed0-d997-0133-7541-0a81e8b09a82,49 years old,NO,FeMale,medium,yes,41b2978a2c07c5f477e60f26372d6c85,GR,It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,I understand it fully
3aeb09c0-da41-0133-e0e8-0a81e8b09a82,34 years old,nO,male,,no,,PL,It is impossible to finance | It might encourage people to stop working | It increases dependence on the state,It reduces anxiety about financing basic needs | It creates more equality of opportunity,I know something about it
3b00b420-da4f-0133-ef54-0a81e8b09a82,59 years old,NO,Male,medium,yes,d71c4164c99a5f9bca773e755a72f40f,IT,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity",I know something about it
3b0fef10-d8c1-0133-c356-0a81e8b09a82,1995,nO,Male,medium,no,,IT,It is against the principle of linking merit and reward | It might encourage people to stop working,It creates more equality of opportunity | It increases appreciation for household work and volunteering,I know something about it
3b12d900-da26-0133-6952-0a81e8b09a82,1986,nO,FeMale,high,yes,3833bd699e7afe4665b595f282da0387,GB,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",I know something about it
3b13b1f0-db07-0133-c27c-0a81e8b09a82,50 years old,nO,Fem,medium,yes,d4624ed8068d24948e18303212593cd6,ES,Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I understand it fully
3b1a31c0-dcd1-0133-97ae-0a81e8b09a82,1986,yES,Male,high,yes,141ddda0f613da65a280521247de0e9f,GB,Foreigners might come to my country and take advantage of the benefit,None of the above,I know something about it
3b1ca460-d8d7-0133-1c34-0a81e8b09a82,1997,nO,Male,low,yes,a003702c0cea282e17967772dd83de5e,GB,None of the above,None of the above,I understand it fully
3b2d8830-da52-0133-f406-0a81e8b09a82,56 years old,nO,Male,no,yes,b24ece3300d2f8ab34f9553e531183d6,FR,It might encourage people to stop working,None of the above,I know something about it
3b34eb00-d9b3-0133-1a94-0a81e8b09a82,31 years old,NO,female,high,yes,ccd7528fb38f16077360c5b67c9700c4,PL,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,I have heard just a little about it
3b4fb130-da2f-0133-a592-0a81e8b09a82,2000,NO,female,medium,no,,DE,Only the people who need it most should get something from the state,It creates more equality of opportunity,I know something about it
3b535050-d9ab-0133-19ee-0a81e8b09a82,2002,nO,male,low,no,,GB,Only the people who need it most should get something from the state,It creates more equality of opportunity,I know something about it
3b569560-d93a-0133-bc22-0a81e8b09a82,1997,YES,male,medium,yes,861a9b9151e11362eb3c77ca914172d0,HU,It might encourage people to stop working,It reduces anxiety about financing basic needs,I know something about it
3b67ca50-d9c7-0133-9519-0a81e8b09a82,31 years old,nO,male,medium,no,,AT,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,It creates more equality of opportunity,I have heard just a little about it
3b72a570-dd40-0133-2246-0a81e8b09a82,41 years old,yES,Fem,low,no,,IT,None of the above,It creates more equality of opportunity,I know something about it
3b72bee0-da19-0133-a8fc-0a81e8b09a82,38 years old,nO,male,medium,yes,8a7a3f1bce0958ae9f090683e5a925b7,IT,Only the people who need it most should get something from the state | It increases dependence on the state,"It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone",I have heard just a little about it
